Open,High,Low,Close,Volume,Dividends,Stock Splits
50.79999923706055,50.900001525878906,50.79999923706055,50.79999923706055,98265,0.0,0.0
50.79999923706055,50.900001525878906,50.79999923706055,50.79999923706055,99206,0.0,0.0
50.79999923706055,50.900001525878906,50.79999923706055,50.79999923706055,93135,0.0,0.0
50.79999923706055,50.900001525878906,50.79999923706055,50.79999923706055,45100,0.0,0.0
50.79999923706055,50.900001525878906,50.79999923706055,50.900001525878906,47721,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,96039,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,66615,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.79999923706055,149040,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,52089,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,71529,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,88050,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,33360,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,72000,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,60239,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,74220,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,67525,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.79999923706055,55001,0.0,0.0
50.79999923706055,50.79999923706055,50.599998474121094,50.599998474121094,1088707,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,84749,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,54000,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,43411,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,82127,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,72029,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,52043,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.70000076293945,345025,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,58265,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,70029,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,41240,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,37000,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.79999923706055,40022,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.79999923706055,131070,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,113369,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,49131,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,56200,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,52170,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,34230,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,53000,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.70000076293945,58429,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,44350,0.0,0.0
50.79999923706055,50.79999923706055,50.70000076293945,50.79999923706055,65300,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.79999923706055,73160,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,51025,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,46011,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,72029,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,48000,0.0,0.0
50.70000076293945,50.79999923706055,50.70000076293945,50.70000076293945,74660,0.0,0.0
50.70000076293945,50.79999923706055,50.599998474121094,50.599998474121094,452348,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,76050,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,93470,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,47925,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,48054,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,86282,0.0,0.0
50.599998474121094,50.70000076293945,50.5,50.599998474121094,381110,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.5,83785,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.5,67250,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.599998474121094,66222,0.0,0.0
50.5,50.599998474121094,50.5,50.5,127006,0.0,0.0
50.5,50.599998474121094,50.5,50.5,75200,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.5,300100,0.0,0.0
50.5,50.599998474121094,50.5,50.599998474121094,69246,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.5,52179,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.599998474121094,103020,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.5,48060,0.0,0.0
50.5,50.599998474121094,50.5,50.599998474121094,107055,0.0,0.0
50.5,50.599998474121094,50.5,50.5,82489,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.599998474121094,57221,0.0,0.0
50.5,50.599998474121094,50.5,50.5,34009,0.0,0.0
50.5,50.599998474121094,50.5,50.599998474121094,60152,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.599998474121094,51640,0.0,0.0
50.599998474121094,50.70000076293945,50.5,50.70000076293945,344129,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,89320,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,46320,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,109050,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,33053,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,39610,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,50900,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,48477,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.70000076293945,38029,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,39141,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,58010,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,50020,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,86168,0.0,0.0
50.70000076293945,50.70000076293945,50.599998474121094,50.599998474121094,39001,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,41010,0.0,0.0
50.599998474121094,50.599998474121094,50.599998474121094,50.599998474121094,2000,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,103500,0.0,0.0
50.599998474121094,50.70000076293945,50.599998474121094,50.599998474121094,46039,0.0,0.0
50.70000076293945,50.70000076293945,50.5,50.599998474121094,301500,0.0,0.0
50.5,50.599998474121094,50.5,50.5,48000,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.5,81001,0.0,0.0
50.5,50.599998474121094,50.5,50.5,23533,0.0,0.0
50.5,50.599998474121094,50.5,50.599998474121094,74099,0.0,0.0
50.5,50.599998474121094,50.5,50.599998474121094,30000,0.0,0.0
50.5,50.599998474121094,50.5,50.5,51000,0.0,0.0
50.599998474121094,50.599998474121094,50.5,50.5,129000,0.0,0.0
50.5,50.599998474121094,50.5,50.5,55586,0.0,0.0
50.5,50.599998474121094,50.5,50.5,43251,0.0,0.0
50.5,50.599998474121094,50.5,50.599998474121094,60999,0.0,0.0
50.5,50.599998474121094,50.5,50.5,49140,0.0,0.0
50.5,50.599998474121094,50.5,50.5,113059,0.0,0.0
50.5,50.599998474121094,50.400001525878906,50.400001525878906,1031314,0.0,0.0
50.5,50.5,50.400001525878906,50.400001525878906,145000,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.400001525878906,109000,0.0,0.0
50.5,50.5,50.400001525878906,50.400001525878906,78200,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.400001525878906,59000,0.0,0.0
50.5,50.5,50.400001525878906,50.400001525878906,128100,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.400001525878906,86140,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.5,32899,0.0,0.0
50.5,50.5,50.400001525878906,50.400001525878906,74360,0.0,0.0
50.5,50.5,50.400001525878906,50.400001525878906,78500,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.400001525878906,53144,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.400001525878906,58089,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.5,52060,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.400001525878906,145136,0.0,0.0
50.400001525878906,50.5,50.400001525878906,50.400001525878906,44162,0.0,0.0
50.5,50.5,50.29999923706055,50.29999923706055,581109,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,85039,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,99698,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,66256,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.400001525878906,43627,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,148729,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,44180,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,42260,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,61292,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,47200,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,33558,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,118100,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,63211,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,102689,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,90750,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,57011,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.400001525878906,287499,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,94178,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,68515,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.400001525878906,163000,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,48000,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.400001525878906,60000,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,66064,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.400001525878906,69110,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,70130,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,65000,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,61169,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.400001525878906,67164,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,55240,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,61310,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.400001525878906,65204,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,78500,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,76110,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,85015,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,273229,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,64100,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,89130,0.0,0.0
50.29999923706055,50.29999923706055,50.29999923706055,50.29999923706055,16000,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,135168,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,14000,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,121120,0.0,0.0
50.400001525878906,50.400001525878906,50.400001525878906,50.400001525878906,1000,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,106385,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,64505,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,79210,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,107509,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.400001525878906,104336,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,52205,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,131998,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,95800,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,87100,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,82530,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,118200,0.0,0.0
50.29999923706055,50.400001525878906,50.29999923706055,50.29999923706055,266500,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,186160,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,83100,0.0,0.0
50.400001525878906,50.400001525878906,50.29999923706055,50.29999923706055,60028,0.0,0.0
50.29999923706055,50.400001525878906,50.20000076293945,50.20000076293945,711899,0.0,0.0
50.20000076293945,50.29999923706055,50.20000076293945,50.20000076293945,419800,0.0,0.0
50.20000076293945,50.29999923706055,50.20000076293945,50.20000076293945,451470,0.0,0.0
50.20000076293945,50.29999923706055,50.20000076293945,50.29999923706055,159250,0.0,0.0
50.20000076293945,50.29999923706055,50.20000076293945,50.29999923706055,126077,0.0,0.0
50.20000076293945,50.29999923706055,50.20000076293945,50.20000076293945,128082,0.0,0.0
50.20000076293945,50.29999923706055,50.099998474121094,50.099998474121094,404080,0.0,0.0
50.20000076293945,50.20000076293945,50.099998474121094,50.099998474121094,284950,0.0,0.0
50.099998474121094,50.20000076293945,50.099998474121094,50.099998474121094,91800,0.0,0.0
50.20000076293945,50.20000076293945,50.099998474121094,50.20000076293945,94999,0.0,0.0
50.099998474121094,50.20000076293945,50.099998474121094,50.099998474121094,83550,0.0,0.0
50.099998474121094,50.20000076293945,50.099998474121094,50.099998474121094,197256,0.0,0.0
50.20000076293945,50.29999923706055,50.099998474121094,50.20000076293945,615125,0.0,0.0
50.20000076293945,50.29999923706055,50.20000076293945,50.20000076293945,249564,0.0,0.0
50.29999923706055,50.29999923706055,50.099998474121094,50.099998474121094,375631,0.0,0.0
50.20000076293945,50.20000076293945,50.099998474121094,50.099998474121094,153300,0.0,0.0
50.099998474121094,50.20000076293945,50.099998474121094,50.20000076293945,114167,0.0,0.0
50.099998474121094,50.20000076293945,50.099998474121094,50.099998474121094,90332,0.0,0.0
50.20000076293945,50.20000076293945,50.099998474121094,50.099998474121094,108049,0.0,0.0
50.20000076293945,50.20000076293945,50.099998474121094,50.099998474121094,77150,0.0,0.0
50.099998474121094,50.20000076293945,50.099998474121094,50.20000076293945,180150,0.0,0.0
50.099998474121094,50.20000076293945,50.099998474121094,50.20000076293945,235050,0.0,0.0
50.099998474121094,50.20000076293945,50.099998474121094,50.099998474121094,364800,0.0,0.0
50.20000076293945,50.20000076293945,50.099998474121094,50.20000076293945,295739,0.0,0.0
